rollout/exploration_rate,time/fps,time/episodes,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/loss,train/n_updates,train/learning_rate
0.5520712000000001,137,26468,235752,1710,3.47,295.2,0.05263534188270569,11609,5e-05
0.5519952,137,26472,235792,1711,3.47,295.2,0.09119883179664612,11611,5e-05
0.5519343999999999,137,26476,235824,1711,3.47,295.2,0.05051145702600479,11613,5e-05
0.5518812000000002,137,26480,235852,1711,3.43,293.83,0.044381413608789444,11615,5e-05
0.5518432000000001,137,26484,235872,1711,3.43,294.03,0.03399565815925598,11616,5e-05
0.5517216,137,26488,235936,1712,3.43,294.03,0.06456559151411057,11620,5e-05
0.5516532000000001,137,26492,235972,1712,3.44,294.28,0.026172703132033348,11623,5e-05
0.5516152000000001,137,26496,235992,1712,3.44,294.28,0.10469107329845428,11624,5e-05
0.5514631999999999,137,26500,236072,1713,3.43,293.52,0.043584808707237244,11629,5e-05
0.5514176000000001,137,26504,236096,1713,3.43,292.97,0.02695164829492569,11630,5e-05
0.5513796,137,26508,236116,1713,3.43,292.97,0.1386246681213379,11632,5e-05
0.55122,137,26512,236200,1714,3.46,294.42,0.09092055261135101,11637,5e-05
0.5511288,137,26516,236248,1714,3.46,294.42,0.05750826373696327,11640,5e-05
0.5510831999999999,137,26520,236272,1715,3.46,294.41,0.09029760956764221,11641,5e-05
0.5510072000000001,137,26524,236312,1715,3.48,295.32,0.04547195881605148,11644,5e-05
0.550878,137,26528,236380,1716,3.48,295.32,0.11135131120681763,11648,5e-05
0.5508171999999999,137,26532,236412,1716,3.46,294.0,0.05708128958940506,11650,5e-05
0.5507716,137,26536,236436,1716,3.46,294.0,0.041388094425201416,11652,5e-05
0.5507108000000001,137,26540,236468,1716,3.46,293.59,0.14221295714378357,11654,5e-05
0.5506576,137,26544,236496,1717,3.46,293.24,0.09304608404636383,11655,5e-05
0.5505740000000001,137,26548,236540,1717,3.43,292.27,0.0466531440615654,11658,5e-05
0.5503536,137,26552,236656,1718,3.43,292.27,0.0804663747549057,11665,5e-05
0.5502776,137,26556,236696,1718,3.43,292.08,0.0828443393111229,11668,5e-05
0.5501636000000001,137,26560,236756,1719,3.43,292.08,0.08766833692789078,11672,5e-05
0.5500343999999999,137,26564,236824,1719,3.44,292.55,0.08451128005981445,11676,5e-05
0.5499888000000002,137,26568,236848,1720,3.45,292.73,0.06494848430156708,11677,5e-05
0.5499128,137,26572,236888,1720,3.47,292.12,0.12078896164894104,11680,5e-05
0.5497076000000001,137,26576,236996,1721,3.47,292.12,0.03424471616744995,11687,5e-05
0.5496011999999999,137,26580,237052,1721,3.52,293.63,0.038068272173404694,11690,5e-05
0.5495480000000001,137,26584,237080,1721,3.52,293.57,0.0289769284427166,11692,5e-05
0.5494568,137,26588,237128,1722,3.52,293.57,0.04202578589320183,11695,5e-05
0.549396,137,26592,237160,1722,3.52,293.71,0.06561384350061417,11697,5e-05
0.5493580000000001,137,26596,237180,1722,3.5,292.66,0.04358420521020889,11698,5e-05
0.5492364000000001,137,26600,237244,1723,3.54,294.1,0.08706969022750854,11702,5e-05
0.5491528000000001,137,26604,237288,1723,3.54,294.1,0.06267847120761871,11705,5e-05
0.5491072000000001,137,26608,237312,1723,3.52,293.44,0.07474644482135773,11706,5e-05
0.548978,137,26612,237380,1724,3.53,293.55,0.07601593434810638,11711,5e-05
0.5489172000000001,137,26616,237412,1724,3.55,294.2,0.06664735078811646,11713,5e-05
0.5487272000000001,137,26620,237512,1725,3.59,295.54,0.04023272916674614,11719,5e-05
0.5485751999999999,137,26624,237592,1726,3.58,295.33,0.13975414633750916,11724,5e-05
0.5485144,137,26628,237624,1726,3.63,297.46,0.10588192939758301,11726,5e-05
0.5484764000000001,137,26632,237644,1726,3.63,297.46,0.069908007979393,11727,5e-05
0.5483928,137,26636,237688,1727,3.63,297.46,0.0624985471367836,11730,5e-05
0.5483472,137,26640,237712,1727,3.63,297.74,0.09476681053638458,11731,5e-05
0.5482939999999998,137,26644,237740,1727,3.63,297.74,0.05711204558610916,11733,5e-05
0.5482180000000001,137,26648,237780,1727,3.63,298.09,0.042475633323192596,11736,5e-05
0.5480964000000002,137,26652,237844,1728,3.59,296.88,0.054070353507995605,11740,5e-05
0.5479216,137,26656,237936,1729,3.59,296.88,0.059534646570682526,11745,5e-05
0.5478760000000001,137,26660,237960,1729,3.61,297.52,0.06438333541154861,11747,5e-05
0.5478152000000001,137,26664,237992,1729,3.61,297.52,0.059197038412094116,11749,5e-05
0.5477696000000001,137,26668,238016,1729,3.66,300.14,0.12157642841339111,11750,5e-05
0.5476860000000001,137,26672,238060,1730,3.61,299.19,0.06472745537757874,11753,5e-05
0.5476328000000001,137,26676,238088,1730,3.6,298.87,0.046055614948272705,11755,5e-05
0.547572,137,26680,238120,1730,3.6,298.87,0.0578470304608345,11757,5e-05
0.547496,137,26684,238160,1731,3.58,298.18,0.0389673076570034,11759,5e-05
0.5474048,137,26688,238208,1731,3.58,298.18,0.0783054381608963,11762,5e-05
0.5473136,137,26692,238256,1731,3.59,299.0,0.06697428226470947,11765,5e-05
0.5472375999999999,137,26696,238296,1732,3.59,299.22,0.06899416446685791,11768,5e-05
0.5471235999999999,137,26700,238356,1732,3.58,298.64,0.02348201721906662,11772,5e-05
0.5470628,137,26704,238388,1733,3.58,298.64,0.05928277224302292,11774,5e-05
0.5469944000000001,137,26708,238424,1733,3.58,298.64,0.10000817477703094,11776,5e-05
0.5468956,137,26712,238476,1733,3.57,298.07,0.058316752314567566,11779,5e-05
0.5468119999999999,137,26716,238520,1734,3.56,296.7,0.1199919804930687,11782,5e-05
0.5467360000000001,137,26720,238560,1734,3.56,296.7,0.12086266279220581,11784,5e-05
0.5466599999999999,137,26724,238600,1734,3.55,296.83,0.02890852466225624,11787,5e-05
0.5466219999999999,137,26728,238620,1735,3.55,296.83,0.05561411380767822,11788,5e-05
0.5463332000000001,137,26732,238772,1736,3.54,296.58,0.06280312687158585,11798,5e-05
0.5462952000000001,137,26736,238792,1736,3.54,296.58,0.05076536536216736,11799,5e-05
0.5462572,137,26740,238812,1736,3.54,296.82,0.0787954330444336,11800,5e-05
0.5461811999999999,137,26744,238852,1737,3.53,296.24,0.060541555285453796,11803,5e-05
0.5460824,137,26748,238904,1737,3.57,297.61,0.09462698549032211,11806,5e-05
0.5459911999999999,137,26752,238952,1737,3.61,299.33,0.04259512946009636,11809,5e-05
0.5458848000000001,137,26756,239008,1738,3.59,298.19,0.10454577952623367,11812,5e-05
0.5458316,137,26760,239036,1738,3.59,298.19,0.062084369361400604,11814,5e-05
0.5457252000000001,137,26764,239092,1739,3.59,298.13,0.03288955241441727,11818,5e-05
0.5456872,137,26768,239112,1739,3.55,296.38,0.02862265706062317,11819,5e-05
0.5456264,137,26772,239144,1739,3.54,296.05,0.034199681133031845,11821,5e-05
0.5455352000000001,137,26776,239192,1739,3.51,294.76,0.09040458500385284,11824,5e-05
0.5454592,137,26780,239232,1740,3.51,294.69,0.037795327603816986,11826,5e-05
0.5453832,137,26784,239272,1740,3.51,294.75,0.04488615691661835,11829,5e-05
0.5453224000000001,137,26788,239304,1740,3.51,294.75,0.08744478970766068,11831,5e-05
0.5452692000000001,137,26792,239332,1741,3.51,294.75,0.05336272716522217,11833,5e-05
0.5451931999999999,137,26796,239372,1741,3.55,295.95,0.06361505389213562,11835,5e-05
0.5451096000000001,137,26800,239416,1741,3.53,295.32,0.03903915360569954,11838,5e-05
0.5449804,137,26804,239484,1742,3.52,294.93,0.03146276995539665,11842,5e-05
0.5448892000000001,137,26808,239532,1742,3.52,294.93,0.08476391434669495,11845,5e-05
0.5448056,137,26812,239576,1743,3.53,295.35,0.06530031561851501,11848,5e-05
0.5447068000000002,137,26816,239628,1743,3.53,295.35,0.05108296498656273,11851,5e-05
0.5446384,137,26820,239664,1743,3.53,295.4,0.10171559453010559,11853,5e-05
0.5445776,137,26824,239696,1744,3.56,296.32,0.09372273087501526,11855,5e-05
0.5444864,137,26828,239744,1744,3.61,298.55,0.060429010540246964,11858,5e-05
0.5444028000000001,137,26832,239788,1744,3.61,298.55,0.04008966684341431,11861,5e-05
0.5442660000000001,137,26836,239860,1745,3.6,298.22,0.032420564442873,11866,5e-05
0.5441824,137,26840,239904,1745,3.58,297.34,0.055513445287942886,11868,5e-05
0.5440760000000001,137,26844,239960,1746,3.58,297.34,0.10500696301460266,11872,5e-05
0.5439848,137,26848,240008,1746,3.61,298.36,0.10387297719717026,11875,5e-05
0.5439392,137,26852,240032,1747,3.61,298.36,0.22933551669120789,11876,5e-05
0.5438631999999999,137,26856,240072,1747,3.63,299.38,0.06644975394010544,11879,5e-05
0.5437112,137,26860,240152,1748,3.63,299.38,0.08961144834756851,11884,5e-05
0.5435516,137,26864,240236,1748,3.65,300.62,0.06497945636510849,11889,5e-05
0.5435136,137,26868,240256,1749,3.65,300.62,0.02887273021042347,11890,5e-05
0.5434756000000002,137,26872,240276,1749,3.65,300.62,0.031082313507795334,11892,5e-05
0.5434224000000001,137,26876,240304,1749,3.62,299.8,0.10308696329593658,11893,5e-05
0.5433083999999999,137,26880,240364,1750,3.57,297.66,0.04899623990058899,11897,5e-05
0.5432096000000001,137,26884,240416,1750,3.59,298.87,0.13363951444625854,11900,5e-05
0.5431108,137,26888,240468,1751,3.59,298.87,0.08891123533248901,11904,5e-05
0.5430575999999999,137,26892,240496,1751,3.57,297.87,0.06314191222190857,11905,5e-05
0.5428599999999999,137,26896,240600,1752,3.56,297.04,0.028142673894762993,11912,5e-05
0.5427308,137,26900,240668,1752,3.58,297.5,0.061440762132406235,11916,5e-05
0.5426548,137,26904,240708,1753,3.6,298.5,0.0767311081290245,11919,5e-05
0.5425256,137,26908,240776,1753,3.6,298.5,0.049686405807733536,11923,5e-05
0.5424876000000001,137,26912,240796,1753,3.64,300.67,0.07381317019462585,11924,5e-05
0.5423963999999999,137,26916,240844,1754,3.64,300.67,0.0554877445101738,11927,5e-05
0.5423356000000001,137,26920,240876,1754,3.64,300.67,0.02692365273833275,11929,5e-05
0.5422596,137,26924,240916,1755,3.59,298.7,0.03973076120018959,11932,5e-05
0.5421988000000002,137,26928,240948,1755,3.6,297.27,0.07688816636800766,11934,5e-05
0.5421076,137,26932,240996,1755,3.6,297.28,0.08218964189291,11937,5e-05
0.5420088,137,26936,241048,1756,3.6,297.28,0.11915411800146103,11940,5e-05
0.5419024000000001,137,26940,241104,1756,3.6,297.28,0.14177806675434113,11943,5e-05
0.5418415999999999,137,26944,241136,1756,3.59,296.83,0.06982292234897614,11945,5e-05
0.5417959999999999,137,26948,241160,1757,3.59,296.83,0.0635933130979538,11947,5e-05
0.5416364,137,26952,241244,1757,3.58,296.27,0.04067588597536087,11952,5e-05
0.5414844000000001,137,26956,241324,1758,3.63,298.71,0.07972360402345657,11957,5e-05
0.541416,137,26960,241360,1758,3.62,298.02,0.03301678225398064,11959,5e-05
0.5412336,137,26964,241456,1759,3.65,299.43,0.04591703414916992,11965,5e-05
0.5411576000000001,137,26968,241496,1759,3.65,299.43,0.08980988711118698,11968,5e-05
0.541112,137,26972,241520,1760,3.66,299.58,0.0313892737030983,11969,5e-05
0.5410436000000001,137,26976,241556,1760,3.65,299.28,0.09678448736667633,11972,5e-05
0.5410056,137,26980,241576,1760,3.65,299.28,0.061273060739040375,11973,5e-05
0.5409675999999999,137,26984,241596,1760,3.63,298.55,0.1007363423705101,11974,5e-05
0.5408536,137,26988,241656,1761,3.63,298.55,0.061174921691417694,11978,5e-05
0.5407396,137,26992,241716,1761,3.68,300.5,0.06911006569862366,11982,5e-05
0.5406864000000001,137,26996,241744,1762,3.68,300.35,0.09982148557901382,11983,5e-05
0.5406104,137,27000,241784,1762,3.71,301.59,0.05114123597741127,11986,5e-05
0.5405191999999999,137,27004,241832,1762,3.69,301.1,0.05776418745517731,11989,5e-05
0.5403976,137,27008,241896,1763,3.69,301.1,0.07025183737277985,11993,5e-05
0.5403444,137,27012,241924,1763,3.69,301.1,0.10913459956645966,11995,5e-05
0.5402836,137,27016,241956,1763,3.67,299.93,0.03301094099879265,11997,5e-05
0.5402152,137,27020,241992,1763,3.65,299.22,0.17170968651771545,11999,5e-05
0.5401696,137,27024,242016,1764,3.68,300.32,0.05860067158937454,12000,5e-05
0.5401316,137,27028,242036,1764,3.68,300.32,0.0462280698120594,12002,5e-05
0.5400024000000001,137,27032,242104,1764,3.64,298.63,0.10032910108566284,12006,5e-05
0.5398883999999999,137,27036,242164,1765,3.65,299.08,0.07693273574113846,12010,5e-05
0.539782,137,27040,242220,1765,3.65,299.08,0.07451118528842926,12013,5e-05
0.5396831999999999,137,27044,242272,1765,3.65,298.98,0.057227395474910736,12016,5e-05
0.5395920000000001,137,27048,242320,1766,3.71,301.04,0.07100334763526917,12019,5e-05
0.5394400000000001,137,27052,242400,1766,3.71,301.04,0.03090338036417961,12024,5e-05
0.5393108,137,27056,242468,1767,3.71,300.78,0.13036036491394043,12029,5e-05
0.5392728,137,27060,242488,1767,3.71,300.78,0.05767325311899185,12030,5e-05
0.5391816,137,27064,242536,1768,3.71,300.49,0.04155641049146652,12033,5e-05
0.5391132000000001,137,27068,242572,1768,3.71,300.49,0.07830648869276047,12035,5e-05
0.5390752,137,27072,242592,1768,3.67,299.66,0.08829165250062943,12036,5e-05
0.5389992000000001,137,27076,242632,1769,3.61,297.46,0.07973182201385498,12039,5e-05
0.5389079999999999,137,27080,242680,1769,3.61,297.46,0.05888083577156067,12042,5e-05
0.5388624,137,27084,242704,1769,3.59,296.79,0.06439068913459778,12043,5e-05
0.5388168,137,27088,242728,1769,3.59,296.79,0.06605170667171478,12045,5e-05
0.5387484,137,27092,242764,1770,3.61,297.47,0.05257512629032135,12047,5e-05
0.5387028,137,27096,242788,1770,3.55,295.49,0.04825431481003761,12049,5e-05
0.5386268,137,27100,242828,1770,3.55,295.49,0.10785409808158875,12051,5e-05
0.5385811999999999,137,27104,242852,1771,3.55,295.49,0.0748489648103714,12053,5e-05
0.5384671999999999,137,27108,242912,1771,3.55,295.49,0.0420277938246727,12056,5e-05
0.5383380000000001,137,27112,242980,1772,3.56,295.95,0.049710191786289215,12061,5e-05
0.5382392,137,27116,243032,1772,3.53,295.56,0.14578312635421753,12064,5e-05
0.5381328000000001,137,27120,243088,1772,3.53,295.56,0.02209853008389473,12067,5e-05
0.5379884000000001,137,27124,243164,1773,3.52,295.26,0.06881822645664215,12072,5e-05
0.5378972000000001,137,27128,243212,1774,3.5,294.52,0.10929299145936966,12075,5e-05
0.537844,137,27132,243240,1774,3.5,294.52,0.07859566807746887,12077,5e-05
0.5377072,137,27136,243312,1774,3.48,293.32,0.04421678185462952,12081,5e-05
0.5376312,137,27140,243352,1775,3.54,294.51,0.04477829486131668,12084,5e-05
0.5375476000000001,137,27144,243396,1775,3.54,294.51,0.049035437405109406,12087,5e-05
0.5374564000000001,137,27148,243444,1776,3.54,294.51,0.07481319457292557,12090,5e-05
0.5373804,137,27152,243484,1776,3.63,297.55,0.06615923345088959,12092,5e-05
0.5372664,137,27156,243544,1776,3.63,297.55,0.09954296797513962,12096,5e-05
0.5372132000000001,137,27160,243572,1777,3.63,297.55,0.08015516400337219,12098,5e-05
0.5371372000000001,137,27164,243612,1777,3.57,294.98,0.05345982313156128,12100,5e-05
0.5370612000000001,137,27168,243652,1777,3.61,296.1,0.06977925449609756,12103,5e-05
0.5370003999999999,137,27172,243684,1778,3.58,294.67,0.07083605229854584,12105,5e-05
0.5369244,137,27176,243724,1778,3.57,294.29,0.08317147940397263,12107,5e-05
0.5368104,137,27180,243784,1778,3.61,296.04,0.11701217293739319,12111,5e-05
0.5366964000000001,137,27184,243844,1779,3.61,296.04,0.07346338033676147,12115,5e-05
0.5366052,137,27188,243892,1779,3.61,295.6,0.11635182797908783,12118,5e-05
0.5365671999999999,137,27192,243912,1779,3.59,294.61,0.12974900007247925,12119,5e-05
0.5364380000000001,137,27196,243980,1780,3.61,295.69,0.03420677036046982,12123,5e-05
0.5363468,137,27200,244028,1780,3.61,295.69,0.1634388566017151,12126,5e-05
0.5362556,137,27204,244076,1781,3.61,295.68,0.1225554347038269,12129,5e-05
0.5361948000000001,137,27208,244108,1781,3.67,297.22,0.07050467282533646,12131,5e-05
0.5360579999999999,137,27212,244180,1782,3.67,297.22,0.07641429454088211,12136,5e-05
0.5359668,137,27216,244228,1782,3.65,296.93,0.07016585022211075,12139,5e-05
0.535906,137,27220,244260,1782,3.65,296.93,0.07610854506492615,12141,5e-05
0.5357996,137,27224,244316,1783,3.63,295.86,0.13038523495197296,12144,5e-05
0.5357616000000001,137,27228,244336,1783,3.69,298.37,0.07649469375610352,12145,5e-05
0.5356704000000001,136,27232,244384,1783,3.69,298.37,0.07649275660514832,12148,5e-05
0.5356475999999999,136,27236,244396,1784,3.7,298.93,0.03030170127749443,12149,5e-05
0.5356096000000001,136,27240,244416,1784,3.7,298.93,0.07083044946193695,12150,5e-05
0.5355335999999999,136,27244,244456,1784,3.67,297.74,0.04415402188897133,12153,5e-05
0.5354348000000001,136,27248,244508,1785,3.64,296.73,0.042077481746673584,12156,5e-05
0.5353892,136,27252,244532,1785,3.59,294.63,0.10798501968383789,12158,5e-05
0.5353512,136,27256,244552,1785,3.59,294.63,0.023675214499235153,12159,5e-05
0.5352828,136,27260,244588,1785,3.59,294.63,0.04381291940808296,12161,5e-05
0.5352067999999999,136,27264,244628,1786,3.59,294.63,0.06760086864233017,12164,5e-05
0.535108,136,27268,244680,1786,3.59,294.38,0.0508405901491642,12167,5e-05
0.5350244000000002,136,27272,244724,1786,3.57,293.34,0.03069222904741764,12170,5e-05
0.5348952,136,27276,244792,1787,3.58,294.01,0.07643472403287888,12174,5e-05
0.5348572,136,27280,244812,1787,3.58,294.05,0.15944591164588928,12175,5e-05
0.5347508000000001,136,27284,244868,1788,3.58,294.05,0.0626879334449768,12179,5e-05
0.5346443999999999,136,27288,244924,1788,3.58,294.16,0.11590702831745148,12182,5e-05
0.5345228000000001,136,27292,244988,1789,3.58,293.98,0.061223745346069336,12186,5e-05
0.5344011999999999,136,27296,245052,1789,3.57,293.71,0.09124414622783661,12190,5e-05
0.5342948000000001,136,27300,245108,1790,3.66,296.6,0.044935792684555054,12194,5e-05
0.5341655999999999,136,27304,245176,1790,3.66,296.6,0.10018469393253326,12198,5e-05
0.5340212,136,27308,245252,1791,3.65,296.74,0.05132833123207092,12203,5e-05
0.5339072,136,27312,245312,1791,3.65,296.74,0.07000020891427994,12206,5e-05
0.5338464,136,27316,245344,1792,3.67,297.91,0.0777771845459938,12208,5e-05
0.5338084,136,27320,245364,1792,3.67,297.91,0.07122549414634705,12210,5e-05
0.5337324000000001,136,27324,245404,1792,3.7,299.02,0.0607135035097599,12212,5e-05
0.5336031999999999,136,27328,245472,1793,3.7,299.02,0.046118900179862976,12216,5e-05
0.5334968000000001,136,27332,245528,1793,3.7,299.02,0.08839324861764908,12220,5e-05
0.5334436,136,27336,245556,1793,3.69,298.57,0.04713040962815285,12222,5e-05
0.5333828,136,27340,245588,1794,3.72,299.46,0.04764004796743393,12224,5e-05
0.5332688000000001,136,27344,245648,1794,3.72,299.46,0.0614570714533329,12227,5e-05
0.533208,136,27348,245680,1794,3.72,299.46,0.07176897674798965,12229,5e-05
0.5331168000000002,136,27352,245728,1795,3.72,298.96,0.19307628273963928,12232,5e-05
0.5328887999999998,136,27356,245848,1796,3.72,298.84,0.09530650079250336,12240,5e-05
0.5328128000000001,136,27360,245888,1796,3.75,299.87,0.07169736921787262,12242,5e-05
0.5327596,136,27364,245916,1796,3.68,296.77,0.0891624391078949,12244,5e-05
0.5325848,136,27368,246008,1797,3.68,296.77,0.056051209568977356,12250,5e-05
0.5325392,136,27372,246032,1797,3.68,296.77,0.03797738254070282,12251,5e-05
0.532448,136,27376,246080,1798,3.67,296.35,0.0726475864648819,12254,5e-05
0.5323948000000001,136,27380,246108,1798,3.8,301.16,0.06320872902870178,12256,5e-05
0.5323035999999999,136,27384,246156,1798,3.78,299.92,0.11016777157783508,12259,5e-05
0.5321896,136,27388,246216,1799,3.76,299.45,0.06061527878046036,12263,5e-05
0.5321136,136,27392,246256,1799,3.76,299.45,0.09115881472826004,12265,5e-05
0.5320376000000001,136,27396,246296,1800,3.75,299.14,0.051945243030786514,12268,5e-05
0.5319464,136,27400,246344,1800,3.75,299.14,0.04188547655940056,12271,5e-05
0.5318552000000001,136,27404,246392,1800,3.75,299.16,0.02285323292016983,12274,5e-05
0.5317944000000001,136,27408,246424,1801,3.73,298.16,0.024381306022405624,12276,5e-05
0.5317564,136,27412,246444,1801,3.73,298.16,0.030139362439513206,12277,5e-05
0.5316879999999999,136,27416,246480,1801,3.73,298.16,0.11397094279527664,12279,5e-05
0.5316196000000001,136,27420,246516,1801,3.7,296.96,0.089015431702137,12282,5e-05
0.5315588,136,27424,246548,1802,3.7,296.99,0.04118753597140312,12284,5e-05
0.5313764000000001,136,27428,246644,1802,3.7,296.99,0.11835795640945435,12290,5e-05
0.5313384000000001,136,27432,246664,1803,3.7,296.99,0.05608130991458893,12291,5e-05
0.5312547999999999,136,27436,246708,1803,3.64,295.84,0.11887003481388092,12294,5e-05
0.5312167999999999,136,27440,246728,1803,3.68,297.65,0.03952540084719658,12295,5e-05
0.5311636000000001,136,27444,246756,1803,3.66,296.79,0.05557572841644287,12297,5e-05
0.5310952,136,27448,246792,1804,3.66,296.79,0.08410140126943588,12299,5e-05
0.5310040000000001,136,27452,246840,1804,3.66,296.79,0.0906752273440361,12302,5e-05
0.5308976000000001,136,27456,246896,1805,3.62,294.8,0.058738209307193756,12305,5e-05
0.5308443999999999,136,27460,246924,1805,3.57,293.17,0.07796864211559296,12307,5e-05
0.5307456000000002,136,27464,246976,1805,3.54,291.92,0.06865867227315903,12310,5e-05
0.5306772,136,27468,247012,1806,3.54,291.92,0.05914183333516121,12313,5e-05
0.5305784000000001,136,27472,247064,1806,3.54,291.92,0.11801277101039886,12316,5e-05
0.5304796,136,27476,247116,1806,3.58,293.35,0.06667332351207733,12319,5e-05
0.5303580000000001,136,27480,247180,1807,3.58,292.91,0.036122847348451614,12323,5e-05
0.5302668,136,27484,247228,1807,3.58,292.91,0.06125585362315178,12326,5e-05
0.5301756,136,27488,247276,1808,3.59,292.98,0.05281830206513405,12329,5e-05
0.5301376000000001,136,27492,247296,1808,3.59,293.0,0.035107098519802094,12330,5e-05
0.5300616,136,27496,247336,1808,3.57,292.15,0.06626343727111816,12333,5e-05
0.5299096000000001,136,27500,247416,1809,3.57,292.15,0.12812930345535278,12338,5e-05
0.5297955999999999,136,27504,247476,1809,3.63,293.74,0.049166951328516006,12342,5e-05
0.5297576000000002,136,27508,247496,1810,3.63,293.87,0.13871407508850098,12343,5e-05
0.529674,136,27512,247540,1810,3.63,293.87,0.11025245487689972,12346,5e-05
0.5294688000000001,136,27516,247648,1811,3.69,296.63,0.030263449996709824,12352,5e-05
0.5293775999999999,136,27520,247696,1811,3.69,296.63,0.1319504827260971,12355,5e-05
0.5292864000000002,136,27524,247744,1812,3.7,296.85,0.06068885698914528,12358,5e-05
0.529218,136,27528,247780,1812,3.7,296.92,0.037235140800476074,12361,5e-05
0.5291116000000001,136,27532,247836,1812,3.71,297.29,0.09119114279747009,12364,5e-05
0.5289444,136,27536,247924,1813,3.71,297.29,0.04906470328569412,12370,5e-05
0.5288684000000001,136,27540,247964,1813,3.69,296.56,0.10258698463439941,12372,5e-05
0.5287847999999999,136,27544,248008,1814,3.76,300.03,0.08604864031076431,12375,5e-05
0.5287164000000002,136,27548,248044,1814,3.76,300.03,0.06971646845340729,12377,5e-05
0.5286783999999999,136,27552,248064,1814,3.73,298.43,0.12218540161848068,12378,5e-05
0.528572,136,27556,248120,1815,3.76,299.96,0.10387450456619263,12382,5e-05
0.5284352000000001,136,27560,248192,1815,3.76,299.96,0.04820858687162399,12386,5e-05
0.5283515999999999,136,27564,248236,1816,3.76,299.56,0.10244961082935333,12389,5e-05
0.5283211999999999,136,27568,248252,1816,3.7,297.39,0.08333481848239899,12390,5e-05
0.5282376000000001,136,27572,248296,1816,3.68,296.97,0.10421375930309296,12393,5e-05
0.5281616,136,27576,248336,1816,3.67,296.55,0.08150587975978851,12395,5e-05
0.5280931999999999,136,27580,248372,1817,3.7,298.03,0.11054929345846176,12398,5e-05
0.5280552000000001,136,27584,248392,1817,3.7,298.03,0.08043579757213593,12399,5e-05
0.5278423999999999,136,27588,248504,1818,3.7,298.11,0.035702139139175415,12406,5e-05
0.5277816000000001,136,27592,248536,1818,3.7,298.11,0.04303091764450073,12408,5e-05
0.5277056,136,27596,248576,1819,3.74,299.38,0.07623197883367538,12410,5e-05
0.5276144,136,27600,248624,1819,3.77,300.01,0.02775414288043976,12413,5e-05
0.5275384000000001,136,27604,248664,1819,3.77,300.01,0.06607338041067123,12416,5e-05
0.5275156000000001,136,27608,248676,1819,3.75,299.37,0.07275670766830444,12417,5e-05
0.5274244000000001,136,27612,248724,1820,3.75,299.37,0.11513913422822952,12420,5e-05
0.5273408,136,27616,248768,1820,3.8,301.63,0.07874877750873566,12422,5e-05
0.5272648,136,27620,248808,1821,3.77,300.12,0.020206443965435028,12425,5e-05
0.5271888000000001,136,27624,248848,1821,3.78,300.19,0.08995725214481354,12427,5e-05
0.5270976,136,27628,248896,1821,3.78,300.19,0.03667142987251282,12430,5e-05
0.5270063999999999,136,27632,248944,1822,3.76,299.0,0.09398771822452545,12433,5e-05
0.5269684000000001,136,27636,248964,1822,3.76,299.0,0.06269572675228119,12435,5e-05
0.5268771999999999,136,27640,249012,1822,3.7,297.91,0.05946003645658493,12438,5e-05
0.5267328,136,27644,249088,1823,3.73,298.55,0.10886012017726898,12442,5e-05
0.5266948,136,27648,249108,1823,3.73,298.55,0.03603982925415039,12444,5e-05
0.5265807999999998,136,27652,249168,1824,3.67,296.08,0.09247636795043945,12447,5e-05
0.5265048000000001,136,27656,249208,1824,3.67,296.08,0.059887442737817764,12450,5e-05
0.5264059999999999,136,27660,249260,1824,3.68,296.29,0.1348804086446762,12453,5e-05
0.5262464,136,27664,249344,1825,3.72,298.18,0.08938941359519958,12458,5e-05
0.5260792000000001,136,27668,249432,1826,3.74,298.82,0.08984089642763138,12464,5e-05
0.5259955999999999,136,27672,249476,1826,3.74,298.82,0.04766588658094406,12467,5e-05
0.5259347999999999,136,27676,249508,1827,3.77,299.76,0.0343148410320282,12469,5e-05
0.5258968,136,27680,249528,1827,3.77,299.76,0.12763220071792603,12470,5e-05
0.5258056,136,27684,249576,1827,3.77,299.76,0.07078368216753006,12473,5e-05
0.5257828,136,27688,249588,1827,3.82,301.09,0.10363796353340149,12474,5e-05
0.5256688,136,27692,249648,1828,3.8,300.12,0.051704537123441696,12477,5e-05
0.5255091999999999,136,27696,249732,1828,3.8,300.12,0.042522646486759186,12483,5e-05
0.5254712000000001,136,27700,249752,1829,3.78,299.66,0.021717697381973267,12484,5e-05
0.52538,136,27704,249800,1829,3.78,299.66,0.03127804398536682,12487,5e-05
0.5253192,136,27708,249832,1829,3.78,299.83,0.0397191196680069,12489,5e-05
0.5252128,136,27712,249888,1830,3.78,299.83,0.0799897313117981,12492,5e-05
0.5251368,136,27716,249928,1830,3.77,300.3,0.05118471011519432,12495,5e-05
0.5250152,136,27720,249992,1831,3.77,300.23,0.04340624809265137,12499,5e-05
0.524924,136,27724,250040,1831,3.74,298.44,0.029373563826084137,12502,5e-05
0.5248784,136,27728,250064,1831,3.74,298.44,0.08979903161525726,12503,5e-05
0.52481,136,27732,250100,1832,3.71,297.35,0.026629455387592316,12506,5e-05
0.5247492,136,27736,250132,1832,3.71,297.35,0.0775008499622345,12508,5e-05
0.5246731999999998,136,27740,250172,1832,3.74,298.36,0.10217008739709854,12510,5e-05
